cover,title,author,binding,list_price,price,stock,isbn,publisher,publication_date,size,categories
https://images.bookdepot.com/covers/large/isbn978140/9781400240470-l.jpg,THE BAKER'S MAN,"Moorman, Jennifer",Paperback,$17.99,$3.00,47,9781400240470,Harper Collins Publisher,N/A,"8.49"" l x 5.42"" w x 0.93""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978059/9780593197868-l.jpg,THE BALLAD OF HATTIE TAYLOR,"Andersen, Susan",Paperback,$22.00,$3.75,8,9780593197868,Berkley Publishing Group,N/A,"8.19"" l x 5.45"" w x 1.15""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978198/9781982165260-l.jpg,A BALLAD OF LOVE AND GLORY,"Grande, Reyna",Hardcover,$28.00,$3.75 $2.81,178,9781982165260,Atria Books,N/A,"9.32"" l x 6.23"" w x 1.47""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', 'Literary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593548967-l.jpg,"BARBARIAN LOVER (ICE PLANET BARBARIANS, BK. 3)","Dixon, Ruby",Paperback,$17.00,$3.00,331,9780593548967,Berkley Publishing Group,N/A,"8.17"" l x 5.53"" w x 0.97""","['Fiction', 'Romance', 'Fiction', 'Science Fiction']"
https://images.bookdepot.com/covers/large/isbn978059/9780593548974-l.jpg,"BARBARIAN MINE (ICE PLANET BARBARIANS, BK. 4)","Dixon, Ruby",Paperback,$18.00,$3.00,375,9780593548974,Berkley Publishing Group,N/A,"8.21"" l x 5.47"" w x 1.06""","['Fiction', 'Romance', 'Fiction', 'Science Fiction']"
https://images.bookdepot.com/covers/large/isbn978059/9780593639467-l.jpg,"BARBARIAN'S MATE (ICE PLANET BARBARIANS, SPECIAL EDITION)","Dixon, Ruby",Paperback,$17.00,$3.00,1000+,9780593639467,Berkley Publishing Group,N/A,"8.22"" l x 5.45"" w x 0.93""","['Fiction', 'Romance', 'Fiction', 'Science Fiction']"
https://images.bookdepot.com/covers/large/isbn978077/9780778313380-l.jpg,"BAREFOOT SEASON (BLACKBERRY ISLAND, BK. 1)","Mallery, Susan",Paperback,$18.99,$3.00 $2.87,3,9780778313380,Mira Books,N/A,"7.92"" l x 5.15"" w x 1.78""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978198/9781984806581-l.jpg,"BAYOU BABY (BUTTERFLY BAYOU, BK. 2)","Blake, Lexi",Pocket Books,$7.99,$2.00 $1.50,1,9781984806581,Berkley Publishing Group,N/A,"6.71"" l x 4.17"" w x 0.94""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593439579-l.jpg,"BAYOU BELOVED (BUTTERFLY BAYOU, BK. 6)","Blake, Lexi",Pocket Books,$8.99,$2.25 $1.69,148,9780593439579,Berkley Publishing Group,N/A,"6.70"" l x 4.09"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978198/9781984806604-l.jpg,"BAYOU DREAMING (BUTTERFLY BAYOU, BK. 3)","Blake, Lexi",Pocket Books,$7.99,$2.00 $1.50,149,9781984806604,Penguin Random House Company,N/A,"6.70"" l x 4.11"" w x 0.99""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593439555-l.jpg,"BAYOU SWEETHEART (BUTTERFLY BAYOU, BK. 5)","Blake, Lexi",Pocket Books,$8.99,$2.25,42,9780593439555,Berkley Publishing Group,N/A,"6.75"" l x 4.38"" w x 1.16""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978198/9781984821669-l.jpg,BEAUTIFUL,"Steel, Danielle",Pocket Books,$9.99,$2.50 $2.25,121,9781984821669,Dell,N/A,"6.91"" l x 4.14"" w x 0.91""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978198/9781984821645-l.jpg,BEAUTIFUL,"Steel, Danielle",Hardcover,$28.99,$3.75 $1.88,1000+,9781984821645,Delacorte Press,N/A,"9.16"" l x 5.92"" w x 1.08""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978147/9781476712048-l.jpg,"BEAUTIFUL DISASTER (BEAUTIFUL, BK 1)","McGuire, Jamie",Paperback,$15.00,$2.50 $1.88,1000+,9781476712048,Atria Books,N/A,"7.97"" l x 4.92"" w x 1.11""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978034/9780349426419-l.jpg,"THE BECOMING (THE DRAGON HEART LEGACY, BK. 2)","Roberts, Nora",Hardcover,$25.99,$3.50,1,9780349426419,Piatkus Books,N/A,"9.52"" l x 6.31"" w x 1.57""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593539873-l.jpg,BEFORE I DO,"Cousens, Sophie",Paperback,$17.00,$3.00,1000+,9780593539873,G. P. Putnam's Sons,N/A,"8.19"" l x 5.47"" w x 0.94""","['Fiction', 'Romance', 'Fiction', 'Humorous', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978149/9781496736390-l.jpg,BEFORE I GO,"Charles, Brian",Paperback,$16.95,$3.00,5,9781496736390,Kensington Publishing Corporation,N/A,"8.17"" l x 5.45"" w x 0.94""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978147/9781476761671-l.jpg,BEFORE I GO,"Oakley, Colleen",Paperback,$16.00,$2.75 $2.50,1,9781476761671,Gallery Books,N/A,"8.33"" l x 5.29"" w x 0.91""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978149/9781492637134-l.jpg,BELLEWETHER,"Kearsley, Susanna",Paperback,$16.99,$3.00 $2.50,365,9781492637134,Sourcebooks,N/A,"8.34"" l x 5.78"" w x 1.24""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978125/9781250822000-l.jpg,BEND TOWARD THE SUN,"Devon, Jen",Paperback,$16.99,$3.00,150,9781250822000,St. Martin's Griffin,N/A,"8.23"" l x 5.56"" w x 1.21""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978145/9781455574063-l.jpg,A BEND IN THE ROAD,"Sparks, Nicholas",Pocket Books,$8.99,$2.25,2,9781455574063,Grand Central Publishing,N/A,"6.68"" l x 4.10"" w x 1.34""","['Fiction', 'Romance', 'Fiction', 'Family Life', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978198/9781984818843-l.jpg,THE BEST IS YET TO COME,"Macomber, Debbie",Hardcover,$28.00,$3.75,632,9781984818843,Ballantine Books,N/A,"9.57"" l x 6.29"" w x 1.22""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978198/9781984818867-l.jpg,THE BEST IS YET TO COME,"Macomber, Debbie",Pocket Books,$9.99,$2.50 $2.25,33,9781984818867,Ballantine Books,N/A,"6.76"" l x 3.90"" w x 0.98""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978164/9781649370303-l.jpg,"THE BEST KEPT SECRET (WHERE THERE'S SMOKE, BK. 3)","Fenske, Tawna",Paperback,$8.99,$1.50 $1.00,1,9781649370303,"Entangled Publishing, LLC",N/A,"6.94"" l x 4.73"" w x 1.08""","['Fiction', 'Romance', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978006/9780062916365-l.jpg,BETTER LUCK NEXT TIME,"Johnson, Julia Claiborne",Hardcover,$28.99,$3.75 $1.88,7,9780062916365,Custom House,N/A,"9.37"" l x 6.29"" w x 1.18""","['Fiction', 'Humorous', 'Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780062425553-l.jpg,BETWEEN YOU AND ME,"Wiggs, Susan",Paperback,$16.99,$3.00,17,9780062425553,William Morrow & Company,N/A,"8.11"" l x 5.00"" w x 1.09""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063336421-l.jpg,THE BITE BEFORE CHRISTMAS: AN ARGENEAU AND NIGHT HUNTRESS ANTHOLOGY,"Sands, Lynsay",Pocket Books,$9.99,$2.50,46,9780063336421,Avon Books,N/A,"6.67"" l x 4.13"" w x 0.98""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978143/9781439167922-l.jpg,BLACK HEART LOA,"Phoenix, Adrian",Pocket Books,$7.99,$2.00,10,9781439167922,Pocket Books,N/A,"6.64"" l x 3.62"" w x 1.11""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593545638-l.jpg,BLACK HILLS,"Roberts, Nora",Paperback,$12.00,$2.00,15,9780593545638,Berkley Publishing Group,N/A,"8.13"" l x 5.51"" w x 1.14""","['Fiction', 'Romance', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978051/9780515138658-l.jpg,"BLACK ROSE (GARDEN TRILOGY, BK. 2)","Roberts, Nora",Pocket Books,$9.99,$2.50,5,9780515138658,Jove Books,N/A,"6.72"" l x 4.11"" w x 1.11""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978045/9780451469120-l.jpg,"BLAZING EARTH (STONE CIRCLES, BK. 3)","Brisbin, Terri",Pocket Books,$7.99,$2.00 $1.00,19,9780451469120,Berkley Publishing Group,N/A,"6.71"" l x 4.25"" w x 1.17""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978163/9781636091242-l.jpg,"THE BLESSING (AMISH COOKING CLASS, BK. 2)","Brunstetter, Wanda E.",Pocket Books,$7.99,$2.00,77,9781636091242,Barbour Books,N/A,"7.48"" l x 4.14"" w x 0.85""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978153/9781538751978-l.jpg,BLIND TIGER,"Brown, Sandra",Paperback,$17.99,$3.00 $1.50,14,9781538751978,Grand Central Publishing,N/A,"7.92"" l x 5.32"" w x 1.55""","['Fiction', 'Thrillers', 'Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978042/9780425259870-l.jpg,"BLOOD MAGICK (COUSINS O'DWYER TRILOGY, BK. 3)","Roberts, Nora",Paperback,$18.00,$3.00,19,9780425259870,Berkley Trade,N/A,"8.24"" l x 5.58"" w x 0.99""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593545706-l.jpg,"BLOOD MAGICK (THE COUSINS O'DWYER TRILOGY, BK. 3)","Roberts, Nora",Paperback,$12.00,$2.00,1000+,9780593545706,Berkley Publishing Group,N/A,"8.20"" l x 5.56"" w x 1.10""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978034/9780349423821-l.jpg,"BLUE PLANET (THE SECOND SPECIES TRILOGY, BK. 3)","O'Reilly, Jane",Paperback,$15.99,$2.75,1,9780349423821,Piatkus Books,N/A,"8.00"" l x 5.00"" w x 1.00""","['Fiction', 'Science Fiction', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593335376-l.jpg,BOLD FORTUNE (THE FORTUNES OF LOST LAKE SERIES),"Crane, M. M.",Paperback,$7.99,$1.50 $1.00,89,9780593335376,Jove,N/A,"6.73"" l x 4.18"" w x 0.84""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593200339-l.jpg,"BOLD LOVE (FOREVER ADIRONDACKS, BK. 3)","Accardo, Lauren",Pocket Books,$7.99,$2.00 $1.00,94,9780593200339,Berkley Publishing Group,N/A,"6.75"" l x 4.10"" w x 0.96""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978166/9781668026571-l.jpg,"THE BOOK OF SCANDAL (THE SCANDALOUS SERIES, BK. 1)","London, Julia",Pocket Books,$9.99,$2.50,1000+,9781668026571,Pocket Books,N/A,"7.41"" l x 4.09"" w x 1.12""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978031/9780310365532-l.jpg,"THE BOOKSELLER'S PROMISE (THE AMISH BOOKSTORE, BK. 1)","Wiseman, Beth",Paperback,$15.99,$2.75 $2.06,271,9780310365532,Zondervan,N/A,"7.77"" l x 5.11"" w x 0.90""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978125/9781250283573-l.jpg,THE BOOKSHOP BY THE BAY,"Kelley, Pamela",Hardcover,$31.00,$4.00,60,9781250283573,St. Martin's Griffin,N/A,"8.53"" l x 5.64"" w x 1.18""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593499467-l.jpg,THE BOOKSHOP OF SECOND CHANCES,"Fraser, Jackie",Pocket Books,$8.99,$2.25 $2.00,4,9780593499467,Dell,N/A,"6.85"" l x 4.00"" w x 1.30""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978125/9781250314956-l.jpg,"BOONE (ETERNITY SPRINGS: THE MCBRIDES OF TEXAS, BK. 18)","March, Emily",Pocket Books,$7.99,$2.00 $1.37,108,9781250314956,St. Martin's Press,N/A,"6.79"" l x 4.15"" w x 0.84""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978051/9780515116755-l.jpg,BORN IN ICE,"Roberts, Nora",Pocket Books,$9.99,$2.50,136,9780515116755,Berkley Publishing Group,N/A,"6.79"" l x 4.11"" w x 1.05""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978074/9780749928902-l.jpg,"BORN IN ICE (THE CONCANNON SISTERS TRILOGY, BK. 2)","Roberts, Nora",Paperback,$12.13,$3.50,24,9780749928902,Piatkus Books,N/A,"7.77"" l x 4.96"" w x 1.08""","['Fiction', 'Romance', 'Fiction', 'Sagas']"
https://images.bookdepot.com/covers/large/isbn978051/9780515114690-l.jpg,BORN IN FIRE,"Roberts, Nora",Pocket Books,$9.99,$2.50,4,9780515114690,Jove Books,N/A,"6.72"" l x 4.11"" w x 1.26""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978051/9780515117790-l.jpg,BORN IN SHAME,"Roberts, Nora",Pocket Books,$9.99,$2.50,9,9780515117790,Jove Books,N/A,"6.78"" l x 4.13"" w x 1.05""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978044/9780446573269-l.jpg,"BORN OF SHADOWS (THE LEAGUE, BK. 4)","Kenyon, Sherrilyn",Pocket Books,$8.99,$2.25,602,9780446573269,Grand Central Publishing,N/A,"6.73"" l x 4.19"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978153/9781538711194-l.jpg,"BORN TO BE A COWBOY (MONTANA STRONG, BK. 3)","Ryan, R. C.",Pocket Books,$7.99,$2.00,275,9781538711194,Forever,N/A,"6.42"" l x 3.81"" w x 1.31""","['Fiction', 'Romance', 'Fiction', 'Westerns', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978143/9781439176047-l.jpg,BOUND BY DARKNESS,"Morgan, Alexis",Pocket Books,$7.99,$2.00,7,9781439176047,Pocket Star,N/A,"6.73"" l x 4.15"" w x 1.03""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978055/9780553272833-l.jpg,BRAZEN VIRTUE,"Roberts, Nora",Pocket Books,$8.99,$2.00,5,9780553272833,Bantam Books,N/A,"6.84"" l x 4.14"" w x 0.88""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978168/9781682815632-l.jpg,BREAKING ALL THE RULES,"Andrews, Amy",Paperback,$16.99,$3.00,161,9781682815632,"Entangled Publishing, LLC",N/A,"8.13"" l x 5.39"" w x 1.00""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593638644-l.jpg,THE BREAKUP TOUR,"Wibberley, Emily",Paperback,$17.00,$3.00,168,9780593638644,Berkley Publishing Group,N/A,"7.97"" l x 5.24"" w x 0.83""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063045064-l.jpg,"THE BRIDE GOES ROGUE (THE FIFTH AVENUE REBELS, BK. 3)","Shupe, Joanna",Paperback,$8.99,$1.50 $1.13,169,9780063045064,Avon Books,N/A,"6.60"" l x 4.14"" w x 1.12""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978198/9781982190002-l.jpg,THE BRIDE,"Garwood, Julie",Paperback,$9.99,$1.75,51,9781982190002,Pocket Books,N/A,"7.10"" l x 4.78"" w x 0.98""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063235762-l.jpg,"THE BRIGHT SPOT (THE SUNRISE COVE SERIES, BK. 5)","Shalvis, Jill",Hardcover,$30.00,$4.00,206,9780063235762,Avon Books,N/A,"9.25"" l x 6.50"" w x 1.00""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978149/9781496739155-l.jpg,THE BRIGHTEST STAR,"Michaels, Fern",Paperback,$16.95,$3.00 $2.25,58,9781496739155,Kensington Publishing Corporation,N/A,"8.25"" l x 5.49"" w x 0.82""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978142/9781420150346-l.jpg,THE BRIGHTEST STAR,"Michaels, Fern",Pocket Books,$9.99,$2.50 $1.75,56,9781420150346,Zebra Books,N/A,"6.96"" l x 4.72"" w x 0.81""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978078/9780785248453-l.jpg,"THE BRILLIANCE OF STARS (A JACK AND IVY NOVEL, BK. 1)","Ciesielski, J'nell",Paperback,$16.99,$3.00 $2.25,72,9780785248453,Thomas Nelson,N/A,"8.44"" l x 5.54"" w x 1.00""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', 'Thrillers']"
https://images.bookdepot.com/covers/large/isbn978059/9780593642153-l.jpg,BROKEN PRINCE,"Watt, Erin",Paperback,$17.00,$3.00,193,9780593642153,Berkley Publishing Group,N/A,"7.96"" l x 5.18"" w x 0.79""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Coming of Age']"
https://images.bookdepot.com/covers/large/isbn978153/9781538706077-l.jpg,"THE BULLET (EVE DUNCAN, BK. 27 - LARGE PRINT)","Johansen, Iris",Hardcover,$30.00,$4.00 $3.00,2,9781538706077,Grand Central Publishing,N/A,"9.26"" l x 6.18"" w x 1.84""","['Fiction', 'Mystery & Detective', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978153/9781538713198-l.jpg,"THE BULLET (EVE DUNCAN, BK. 27)","Johansen, Iris",Hardcover,$28.00,$3.75 $1.88,777,9781538713198,Grand Central Publishing,N/A,"9.28"" l x 6.14"" w x 1.43""","['Fiction', 'Mystery & Detective', 'Fiction', 'Romance', 'Fiction', 'Thrillers']"
https://images.bookdepot.com/covers/large/isbn978164/9781649373397-l.jpg,"BURNING JUSTICE (K-9 SPECIAL OPS, BK. 2)","O'Fallon, Tee",Pocket Books,$8.99,$2.25 $1.69,121,9781649373397,"Entangled Publishing, LLC",N/A,"6.77"" l x 4.12"" w x 1.06""","['Fiction', 'Romance', 'Fiction', 'Suspense', 'Fiction', 'Action & Adventure']"
https://images.bookdepot.com/covers/large/isbn978152/9781524745219-l.jpg,THE BUSINESS OF LOVERS,"Dickey, Eric Jerome",Paperback,$17.00,$3.00,46,9781524745219,Dutton Books,N/A,"8.04"" l x 5.36"" w x 0.95""","['Fiction', 'Romance', 'Fiction', 'African American', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978152/9781524745202-l.jpg,THE BUSINESS OF LOVERS,"Dickey, Eric Jerome",Hardcover,$27.00,$3.50 $1.75,487,9781524745202,Dutton Books,N/A,"9.33"" l x 6.30"" w x 1.38""","['Fiction', 'African American', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593548530-l.jpg,BUSINESS OR PLEASURE,"Solomon, Rachel Lynn",Paperback,$17.00,$3.00,110,9780593548530,Berkley Publishing Group,N/A,"7.96"" l x 5.17"" w x 1.17""","['Fiction', 'Romance', 'Fiction', 'Humorous', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978059/9780593503829-l.jpg,THE BUTLER (LARGE PRINT),"Steel, Danielle",Paperback,$31.00,$5.25,281,9780593503829,Random House Large Print,N/A,"9.14"" l x 5.96"" w x 1.17""","['Fiction', 'Family Life', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781984821546-l.jpg,THE BUTLER,"Steel, Danielle",Pocket Books,$8.99,$2.25 $1.13,4,9781984821546,Dell,N/A,"6.85"" l x 4.12"" w x 1.06""","['Fiction', 'Family Life', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781984821522-l.jpg,THE BUTLER,"Steel, Danielle",Hardcover,$28.99,$3.75,1000+,9781984821522,Delacorte Press,N/A,"9.58"" l x 6.45"" w x 1.12""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978042/9780425277324-l.jpg,THE CAKE THERAPIST,"Fertig, Judith",Paperback,$16.00,$2.75 $2.50,16,9780425277324,Berkley Publishing Group,N/A,"8.30"" l x 5.59"" w x 0.91""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978125/9781250330413-l.jpg,"CALAMITY (UNCHARTED HEARTS, BK. 1)","Fay, Constance",Paperback,$18.99,$3.25,3,9781250330413,Bramble Books,N/A,"8.17"" l x 5.46"" w x 0.87""","['Fiction', 'Science Fiction', 'Fiction', 'Romance', 'Fiction', 'Action & Adventure']"
https://images.bookdepot.com/covers/large/isbn978153/9781538726594-l.jpg,"CAPTIVE (AN EVE DUNCAN NOVEL, BK. 29 - LARGE PRINT EDITION)","Johansen, Iris",Hardcover,$30.00,$4.00,14,9781538726594,Grand Central Publishing,N/A,"9.37"" l x 6.14"" w x 1.52""","['Fiction', 'Thrillers', 'Fiction', 'Mystery & Detective', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978153/9781538726297-l.jpg,"CAPTIVE (EVE DUNCAN, BK. 29)","Johansen, Iris",Hardcover,$28.00,$3.75 $2.81,305,9781538726297,Grand Central Publishing,N/A,"9.26"" l x 6.16"" w x 1.38""","['Fiction', 'Suspense', 'Fiction', 'Mystery & Detective', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978166/9781668019481-l.jpg,"CAPTIVE OF MY DESIRES (MALORY-ANDERSON FAMILY, BK. 8)","Lindsey, Johanna",Pocket Books,$9.99,$2.50,151,9781668019481,Pocket Bears,N/A,"7.42"" l x 4.08"" w x 1.05""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063051102-l.jpg,CAPTURE THE SUN,"Mihalik, Jessie",Paperback,$19.99,$3.50,240,9780063051102,HarperCollins Publishers,N/A,"8.00"" l x 5.50"" w x 1.50""","['Fiction', 'Science Fiction', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978055/9780553295979-l.jpg,CARNAL INNOCENCE,"Roberts, Nora",Pocket Books,$9.99,$2.50,9,9780553295979,Bantam Books,N/A,"6.76"" l x 4.20"" w x 1.29""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978067/9780671676384-l.jpg,"CAROLINE AND THE RAIDER (ORPHAN TRAIN TRILOGY, BK. 3)","Miller, Linda Lael",Pocket Books,$6.99,$1.75 $1.00,1,9780671676384,Pocket Books,N/A,"6.74"" l x 4.11"" w x 1.17""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978125/9781250208330-l.jpg,"CASSIEL'S SERVANT (KUSHIEL'S LEGACY, BK. 4)","Carey, Jacqueline",Hardcover,$30.99,$4.00,1000+,9781250208330,Tor Books,N/A,"9.53"" l x 6.44"" w x 1.60""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
